text,label
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
Enadru public help ago Vishayada bagge Mathadi  ivaga jana thumba buddivantharagidare,2
Super movie I like it,5
Yes yes yes🤟,5
Superb song ... Liked it,0
@G D yatheesh good job BRO,5
Ya bro  true,5
ಚಿತ್ರರಂಗದಲ್ಲಿ ಸಂಚಲನ ಮೂಡಿಸಲಿ. nಯಾರ್ ಯಾರಿಗೂ ಬಾಸ್ ಅಲ್ಲ ನಿಮ್ಮ ಸಿನಿಮಾ ಚೆನ್ನಾಗಿದ್ರೆ ಎಲ್ಲರೂ ನೋಡ್ತಾರೆ ಬಕೆಟ್ ಎಲ್ಲಾ ಮೂಲೆಗೆ ಹಾಕಿ. ಇನ್ನೊಬ್ಬ ನಟ ಬಂದು ಹೇಳಿದ ಅಂತ ಯಾರು ಸಿನಿಮಾ ನೋಡಲ್ಲ ನಿಮ್ಮ ಅಭಿನಯ ಕಥೆ ಮನೋರಂಜನೆ ನೋಡಿ ಬರ್ತಾರೆ ಅಷ್ಟೇ. nಶುಭವಾಗಲಿ........,0
Manjunatha  Manju,5
ತೊಗರಿ ತಿಪ್ಪ ಕಥೆ ತುಂಬಾ ಜನ್ನಾಗಿ ಮುಡಿ ಬಂದಿದೆ,0
Super jai d boSs,5
Bro neevu helodhu correct naanu kooda tik tok uninstall  maadidini.adre bad words jaasthi use maadbedi bro,0
Nkn benki song....#ASN,0
@Sushma Prasad thank uu,5
ತುಂಬಾ ಚೆನ್ನಾಗಿ ಮೂಡಿಬಂದಿದೆ ಶುಭವಾಗಲಿ ಪ್ರಜ್ವಲ್ ಭಾಯ್....ಡಿ ಬಾಸ್ ಭಕ್ತ...,0
Diya sandalwood new queen.,5
Yavado yavado hakithira realu videos madi haki elwa edana neja agedre proove madi News Ali haki,3
Ashwathamana bagge thiliyalu raktha rathri emba yakshagana nodiri,0
@Mahantesh Goudar ಮೊದಲು ಕನ್ನಡವನ್ನು ಸರಿಯಾಗಿ ಟೈಪ್ ಮಾಡುವುದನ್ನು ಕಲಿರಿ ಆಮೇಲೆ ಧರ್ಮದ ಉಪದೇಶ ಮಾಡಿ plzzzzzz,2
Tik tok beda namge,0
Super agi baidry Anna good talking,0
ಚಿಂದಿ movie ಗುರು,0
Udupi Inda Yarella bandiddiri?,0
@Lalkrishna S  ಹೋಲಿತೀಯಾ,5
Sar bedi duty madali taraget Miss agote.....?,0
Kelta kelta finally idu kick kodtu. excellent,0
Edralli nivu enu overagi mathadilla bro,0
First time kannada movie film video song full bittirodu,0
Yen super song guru..20 times kelde innu kelbeku anstide..BGM super,0
Anjali Devi hi,5
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ. nಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಚಲನಚಿತ್ರ nಹೌದು ಹುಲಿಯ,0
Super duper hit,5
Super Answer s,5
ಮಾದರಿ ಬದುಕು... ಅವಕಾಶ ಕಳೆದೊಳ್ಳುವ ಕೆಲವು ನಟರು ಮಾನಸಿಕ ಸ್ಥಿಮತತೆ ಕಳೆದುಕೊಂಡು ದುರಂತ ಅಂತ್ಯ ಕಾಣ್ತಾರೆ. ಮಾಡೋಕೆ ಸಾವಿರ ಕೆಲಸಗಳಿವೆ. ಯಾವುದು ಸಣ್ಣಕೆಲಸವಲ್ಲ ಇದನ್ನ ಅರ್ಥೈಸಿಕೊಂಡು ಹೆಮ್ಮೆಯ ಬದುಕು ಬದಕ್ತಿರೋ ಈ ಮಹನೀಯರಿಗೆ ಅಭಿನಂದನೆ,0
super guru idhu actually chennagirodhu,0
Niceeeeeee vidio bro,5
Anjali Devi super,5
ಸಾಮಾನ್ಯ ಮನುಷ್ಯ ಶಂಕರ್ ಸರ್  ನಮಗೆ ನೀವು ಮಾದರಿ,0
Super I like it,5
Basavaraja Basavaraja basu,0
Who is here after 300k likes,0
Mast mast song,0
Imraan sir super coriyagraphy,5
Super song sing by vijay prakash,5
Super taxi vali baby,5
Super sweet  song,5
Hindi version release in t series,5
Ashwath ge Ashwathe saati nAntha Mahaan Natarige Nanndondu Doodda Salaam,0
Dia movie is super,5
@Praveen Kumar caste dog spotted bale pan yar nimammana dagar nau thane d boss fans nimammana dagar madiddu husharagi nodkoli thunne asege yar jotenadru odihodaalu 🤣🤪,2
Swabhimani Shankar Ashwath avru elrigu maadari... U r great sir,0
Love u rakshita shetty,5
Edalla Corona havali mugid mele e film na re release madbeku,0
Bollywood ki aukaat is movie ke aage kuch bhi nhi h it,5
Dont appset sir plz,0
E jana thav sathru kuda Tiktok na mathra uninstall madola ansuthe 🤦 kelsa ildhe showoff goskara tiktok madi china davrna belstisdre jothege tham mana maryade na halmadkotidare thu en jananappa ige roast madi bro tiktok madorgella.,4
@ಕಿಚ್ಚನ ಹಾವಳಿ book my show Alli pailwan 16cr kurukshetra 28cr madide nodo amele maatadu yavdu jaasti collection madide anta,3
S sir niv helid not ja,0
ನಮ್ಮ ಕನ್ನಡ ಚಿತ್ರರಂಗದಲ್ಲಿ ಇರುವಷ್ಟು ಹೊಟ್ಟೆಕಿಚ್ಚು ಜನಗಳು ಬೇರೆ ಯಾವ ಭಾಷೆಯಲ್ಲೂ ಸಿಗುವುದಿಲ್ಲ ಎಂಥ ದೊಡ್ಡ ವ್ಯಕ್ತಿ ಮಗ ಇವರು ಅಶ್ವಥ್ ಸಾರ್ ನಮ್ಮ ಕನ್ನಡ ಚಿತ್ರರಂಗದ ಮೇರು ನಟರು ಅವರ ಮಗನಿಗೆ ಇದೆಂಥಾ  ಪಜಿತಿ...ನಮ್ಮ ಕನ್ನಡ ಚಿತ್ರರಂಗದಲ್ಲಿ ಯಾರಿಗೆ ಯಾರೂ ಸಹಾಯ ಮಾಡುವುದಿಲ್ಲ ನೂರಾರು ಕೋಟಿ ಹಣವಿದ್ದರೂ ಅವರು ಸ್ವಾರ್ಥಿ ಗಳಾಗಿರುತ್ತಾರೆ ಇದೇ ಕಾರಣಕ್ಕೆ ರಜನಿಕಾಂತ್ ಅರ್ಜುನ್ ಸರ್ಜಾ ರಂತಹ ಮೇರು ನಟರು ನಮ್ಮ ಭಾಷೆ ಬಿಟ್ಟು  ಪರ ಬಾಷೆಗೆ ಹೋಗಿರುವುದು...,0
Super togari tippa,5
@Sumukh M.R maga urkanbeda bido,2
Next song gu kuda alru andre evaga yar comment  madidera alla alrru like madi share madi nam industry na next level ge togond hogaona.,0
Uppi fans next like raksith setty,5
January yalli nodidavaru like madi,0
Super talking yar,5
Volledagli sir nimge,0
@prithvi nayak haiwan  utteflop,5
ಇವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ಕನ್ನಡಿಗ,0
Wow nice movie,5
ಸೂಪರ್ ಹಿಟ್ ಸಾಂಗ್ಸ್,0
Ondu Churu Chennagi illa,0
@Nandi Parthasarathi 108ತಗೋ ಡೆಲವೇರಿ ಆಗೋ ಟೈಮ್ ಬಂದ್ರೆ ಈ no ಗೇ cl ಮಾಡು,2
Shankar Ashwath swabhimäni,0
Tereya abhinayada indide jeevanada pathra,0
@Mahesh 13 Karnataka dalle bere bhashe movie nodor jaasthi aagidare,0
Namma janakke innu idara liric arta agilla.good music extraordinary liric.,0
Bro Hindi song sigthila,0
Chinna voice super jai army,0
Anjali Devi,5
Super bro,5
Bro neev mandya Dhavara,0
Well said bro,5
Most liked Kannada song,0
Why you only tik tok anno akka sumne erma ni,2
@Nanjunda Rao,5
Eid shreshth Avatar,0
Super  rakasith  sir,5
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
Correct agi helidera super 🤣🤣,0
Tumba satyavada mathu kanri. Sakath bejar aguthe. Nav yargu mosa anyaya madilla.. Adru inu olleyade agtilla bega.. Eladralu struggle agtide,0
Nam Kannada Heroes ge Support maadade Dislike Kodtiralla Enro Neevu....  ALL THE BEST From D BOSS Fans,0
Super guru ....hodi hodi channagi ti....hodi e tiktok kagegalge ...,0
Swag karenge sabka swagath...ek tha tiger  song copied music?,5
E movie li evre nan fav,0
Super song,5
32 M,0
yen guru nam kannada film industry na yellaru seri bere level ge tagondu hogthaa iddare... superb music,0
Thu dabba movie sulemagand,4
ಇದು ಒಳ್ಳೆಯ ಹಾಡು...ಒಳ್ಳೆಯ ಹಾಡುಗಳು ಕೇಳ್ತಾ ಕೇಳ್ತಾ ಇಷ್ಟ ಆಗುತ್ತವೆ...,0
Chiki chiki chiki chikapa nidde madidu saaku swalpa helapa!!!! WOWWWWWWWWWW mastuuuuuuu!!!!,0
Ellla ok kannada kammmi aytu   nimm mathalli,3
ಈ ಹಾಡಿಗೆ ನನ್ನ ಕಡೆಯಿಂದ hands of,0
Prajju love you from d boss fan,5
Nice music sir,0
ravi chandra ಸಂಗ ಸ,5
Kannad song super,0
Why kannadigas not supporting kannada movies. .,1
Bindu gowda lofer avlu,2
Guru ashwattama na jote Avr Appa kuda bandidru nam urge gottilvaa nimge Krishna kuda sikkiddaa,0
Prajju Boss is Back,5
Enu investigation nedithidya  ashwattama idara OMG nomboke agtilla devre ashwattama nija  vaglu idre it is unbelievable God please a doctor ega idre investigation Madi and a yavudho hasiru guhe andharela Ali hogi nodi inu pooje madthidhara and mate avru sikidra yarigadharu please information Kodi and good job nanna devaru Channel,0
ವಾಸ್ತವದ ವಿವರಣೆಗೆ ಧನ್ಯವಾದ,0
Super Song Sir.,5
@sumit patil KGF,5
video nodidare bhaya agutthe,3
MANJUNATH HM bobby,5
@Raj T yes,0
Amazing trailer ಹೊಸ ತರಹದ ಪ್ರಯತ್ನ ಚಿತ್ರ ತಂಡಕ್ಕೆ nಶುಭವಾಗಲಿ 100 ದಿನಗಳು ಪೊರೈಸಲಿ nಅಪ್ಪು ಬಾಸ್ ಅಭಿಮಾನಿಗಳ ಪರವಾಗಿ ಗುಡ್ ಲಕ್ ಆಲ್ ದಿ ಬೆಸ್ಟ್,0
Supar guru chindi,0
Namma tande nu heege sir,0
Yen guru ulty 1 number,0
Jaanu R9 🤣,5
Sir avn height eshtu...... Age eshtu.... Kelbit heli pls,0
Tik tok ban maadi. Ellari India app mitron app use maadi. Adhu same tik tok tharane idhe,0
ಭಾರತದಲ್ಲಿ  ಕಂಪನಿ  ಸುರು ಮಾಡಲು ಬಂದ್ರೆ  ಸಿಟಿ ಬಿಟ್ಟು ಹಳ್ಳಿಯ ಕಡೆಗೆ ಬರೊದೆ ಇಲ್ಲ.nಉತ್ತಮ ಮತ್ತು ವಿಶಾಲ  ಪ್ರದೇಶ ಇರೊದು ಹಳ್ಳಿಯಲ್ಲಿ .ಮೊದಲು ಅದನ್ನ ಸರ್ಕಾರ ಮಾಡಬೇಕು.,0
Super my favorite song,5
@Kiccha Vitthal ಲೋ ನಿಮ್ಮ ಲುಚ್ಛನ್ ದಬಾಕ್ 3.. ದಬಾಕೊತಲ್ಲೊ 🤣🤣🤣🤣🤣 villian,2
Promotions madro illa 3 varsha kasta pattiro du waste sgbardu,0
@Nandi Parthasarathi ninna akkna tullu haritini nodo iga sulemgne,2
Your father is a great actor.but industry nalli ollethankke bele kodalla.olle natarige sambavane kodalla.mohini maukha holuva parabasha Marina hakkondu movie dabba movie Madi,0
BrasthacharA  ellada deshane Ella. bharatha deshadalli  navella ondhe annodu   bhavane modhalu barbeku.  Ondhu jathiyavaru ennondhu jathiyavaru dhosisodhu  adhu kadime  aagbeku. Rajakiyadavaru navella ondhe.yella pakshadavaru ondagi desha katto kelasa aagbeku .aaga navu Hantha Hantha vagee mele barbahudhu,0
Rip Rashmika Mandanna In Advance,0
@Aadharaamos I've heard maadeva,5
Howdu promotion illa ee tara movie ide anta gotte irlilla,0
super vidio,5
Sudeep du olle movies innu idave.nnPhantom,0
God bless u r setty lv,5
ನಾನು ಬೆಂಗಳೂರಿನ ಮುಂಬರುವ ಡಿಜೆ / ನಿರ್ಮಾಪಕ,0
Siri gannadam galge haakbitallapa Thu  yaro ninu lo gelge Kano adhu,0
3.1k ಉರ್ಕೊಂಡು ಸಾಯ್ರಿ,4
A r. Basavarajppa,5
Sir mate Tik tok bandideee stop madsi http,0
Salaam racky bhai,5
Yuvaratnaa coming soon,5
ಹಂಗೆ ಇದನ್ನ part 2 ಮಾಡಿ ಸ್ವಾಮಿ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ..,0
Make available on Spotify alsi,5
Aata barutta? 27 kke  show madtini,0
One time ge songe artha agolla. . Pakka bt kelbeku ennond sari ansatte. . .,5
ಮಹಾಭಾರತದ ಕಾಲದ ಭಾಷೆ ಯಾವುದಾಗಿತು,0
Super bro,5
Etara obba adbutha nata,0
Mast hadu super,0
sooooo many adds,5
Comment's nali like madidre illi unlike madi (super song ) nI will coming soon back ..⏳ n100 days super it move pakka.,0
love - Diya,5
diya best movie in kannada. what a acting superb <3,5
Rakshit bro nodi no1 tranding thogando bhandihivi Saka bro,0
Is it true,5
Nivu madidu karekt,0
Very amazing song,0
Music  super,5
Hands up e songige,0
@Vinay Kumar MS avn allla guru Tika urkondeddu nenu 🥴🥴,2
@raii rai paaapaa bro🤣,2
Shivu Patil,5
Ashwath avarge takka maga,0
ಗೆಲ್ಲುತ್ತೆ ಡೋಂಟ್ ವೆರಿ,0
ನಿಮ್ಮ ಸ್ವಾವಲಂಬಿ ಬದುಕಿಗೆ ನನ್ನದೊಂದು ಸಲಾಂ ಸರ್,0
Super duper love you,5
@Nandini Gowda Genius,5
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಹೊಸ ಅವತಾರ ಸರ್ ನಿಮ್ಮದು,0
Happy new year guru,0
Correct agi helde guru.. adashtu ellakade share madi,0
Tq bro for saport Trollers iam troller nಜೈ ಹಿಂದ್,0
@Yash cult Guru lo guru bere heroes na support maadidre nin gantenaadru hoguttaa? Ellaa actors avre depore,0
Nijvaglu  bro... Nangu same hange ansbidtu.. Avrdu google pay number iddidre nane ond ticket duddu kotbidana ansbidtu... Nam oor theater alli e film halle illa..,0
Bandhu kigiadhe Ganahesruu Hands up,5
Anna adu real story,0
ಕನ್ನಡದಲ್ಲಿ ಹೊಸ ಪ್ರಯತ್ನಕ್ಕೆ ಒಳ್ಳೆದಾಗಲಿ,0
Rakshit anna niii,0
ಬಿಟ್ಟಸ್ಥಳ SA _a,0
Pubg plair gun,5
An untold feelings,5
D.boss kade inda dodda wel come madtivi,0
Yav kaldan mare nin,0
I like u aadhi,5
ನಿಮ್ಮ ಒಳ್ಳೆಯತನಕ್ಕೆ ನನ್ನಂದು ಸಲಾಂ,0
Fans wars bittu Nam Kannada films belibeku annoru like madi..,0
मला भाषा समजली नाही पण गाणे खूप आवडले,5
ನಿಮ್ಮ ಅನುಭವದ ಮಾತುಗಳು ನಮಗೆ  ದಾರಿದೀಪಗಳು,0
ಮೇಜರ್ ಜನರಲ್ ಅಬಿನಂಧನ್  ವರ್ಧಮಾನ್ ಡಿ ಬಾಸ್ ದರ್ಶನ್ ಅಭಿಮಾನಿಗಳಿಂದ ನಿಮ್ಮ ಚಿತ್ರಕ್ಕೆ ಶುಭವಾಗಲಿ...,0
Innu aagilva tiktok ban,0
Creative kannadiga ur super  n tiktok  users ge nive correct,0
ಏನು ಮಾಡೋದು ಸರ್ ದೇಶ ಉದ್ದಾರ ಮಾಡುವಷ್ಟು ದುಡ್ಡನ್ನು ನಕಲಿ ಗಾಂಧಿಗಳು ಲೂಟಿ ಮಾಡಿದ್ದಾರೆ ಅದು ಅಲ್ದೇ ಒಬ್ಬ ವಿದೇಶಿ ಮಹಿಳೆ ಕೈಯಲ್ಲಿ ದೇಶ ಸಿಕ್ಕು ಬರಬಾರದ ಪರಸ್ಥಿತಿಯಲ್ಲಿ ಬಂದುಬಿಟ್ಟಿದೆ ಅವಳ ಬ್ಯಾಂಕ್ ಬ್ಯಾಲೆನ್ಸ್ 3 ಬಿಲಿಯನ್ ಇದೆ ಯಾರಪ್ಪನ ಮನೆ ದುಡ್ಡು ಅದು ಸ್ವಲ್ಪ ಅದರ ಬಗ್ಗೆ ಒಂದು ವಿಡಿಯೋ ಮಾಡಿ ಲೂಟಿಕೋರರ ನಕಲಿ ಗಾಂಧಿಗಳ ಬಗ್ಗೆ,3
ತಂಡಕ್ಕೆ ಶುಭವಾಗಲಿ...nರಕ್ಷಿತ್ ಎಂಬ ಪಿಸ್ತೂಲ್...nಸಚಿನ್ ಎಂಬ ಟ್ರಿಗರ್...nಅಜಿನೀಶ್ ಬುಲೆಟ್ ಸೌಂಡ್...nಅಬ್ಬರಿಸಿ ಬೊಬ್ಬಿರಿದಿದೆ....nnಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ..nಶುಭವಾಗ್ಲಿ,0
Yes I'm also,5
So called ದೊಡ್ಡ ದೊಡ್ಡ ಸ್ಟಾರ್ ನಟರು ಇಂತಹ ಚಿತ್ರಗಳ ಬಗ್ಗೆನೂ ಸ್ವಲ್ಪ ಗಮನ ಕೊಟ್ರೆ ಕನ್ನಡ ಚಿತ್ರೋದ್ಯಮ ಒಳ್ಳೆಯ ಎತ್ತರಕ್ಕೆ ಬೆಳೆಯುತ್ತೆ,3
Iii prends yaradru edira,0
Prakash Bhagoji x TC chnGood,5
Doddamani Muthu i am also ilakal,5
సూపర్ సాంగ్ !!nకొరియోగ్రఫీ   చాలా బాగా   చేశారు  !!,5
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
Shetru always different,5
@Yash cult Guru ellaa heroes andru yash na yaakappa bidtiyaa!? Example Santu straight forward,0
Anjali Devi v,5
ತುಂಬಾ ತ್ರಿಲಿಂಗ್ ಇರೋ ಹಾಗೆ ಇದೆ ಬೇಗ ರೇಲಿಜ ಮಾಡಿ,0
Le nimmouna thullagaa naayi tunni saabarige huttida MidArimagane,2
@Kiccha Vitthal ಶಾಟ ಕಿತ್ಕೊಳ್ಳೋಕೂ ಆಗಲ್ಲಾ ಲುಚ್ಚಾ ನ್ ಫ್ಯಾನ್  ನೀವ್ 10 ಜನ ಬಂದ್ರೆ ನಾವು 100 ಜನ ಗೊತ್ತಲಾ d boss power.. nim lucha n kelu helatane mindrike,3
ಸ್ಯಾಂಡಲ್ ವುಡ್ ನ ಹೊಸ ಅವತಾರnಶ್ರೀ ಮನ್ನಾರಾಯಣ ಯಶಸ್ವಿಯಾಗಲಿnಕಿಚ್ಚ ಸುದೀಪ್ ಸೇನಾ ನಾಲತವಾಡnವಿಜಯಪುರ ಜಿಲ್ಲೆ,0
Ban tik tok,5
ಇದು ಹಾಡು ಅಂದ್ರೆ ಥಿಯೇಟರ್ ಲಿ ನೋಡಿದ ಮೇಲಂತೂ ಇನ್ನೂ  ಕಿಕ್ ಕೊಡ್ತು,0
Super  songs,0
Super  creative   guru,0
ನಿಜವಾಗ್ಲೂ ತುಂಬಾ ಒಳ್ಳೆ ಫಿಲ್ಮ್  ತುಂಬಾ ಇಷ್ಟ ಆಯಿತು,0
Guru sakatha helidiya guru,0
Kya lyric hai yar....,5
@Prasad Hegde Elli dull ide,0
Super song Ŕákśhíťh. Bãï,5
ನಿವು ಹೇಳಿರೋ ಮಾತು ನನಗೆ ಜೀವನ ಶೈಲಿಯ ಒಂದು ಪಾಠ ಸರ್,0
Lyrics super guru.,0
Dodda dodda natarella ellodro.. thu... you are really great sir...,0
ಎರಡನೆ ಬಾಗ ಅಪ್ಲೋಡ್ ಮಾಡಿ,0
Nkana nava gothala issur hudugaru,0
Kadu odiyuva majane bere inserted people get a answer,3
yestu bejar Ali edhe nange nagu tadiyoke agtha Ella vidoe nodi,0
ರಕ್ಷಿತ್  ಶೆಟ್ಟಿ  ಸೈಲೆಂಟ್  ಕಿಲ್ಲರ್,0
Awesome song ..guru ವಿಜಯ್ sir ವಾಯ್ಸ್ superb,0
Song was awesome I hope Movie Too,5
E film nodi yaraige Shankaranag Avaru Nenapu Agidre Like madi....... nNanganthu Rakshith Ne Namma Next Shakarnag Ansittu,0
ನಗು ಬರಲ್ಲ ಅಂತ ಹೇಳಿ ನಗುಸ್ತಿರಲ್ಲ ಬ್ರೊ,0
Nannna gelbodu endu nintanu orva   raakshasa.                         Tappalla aadare aduve oohegu meerida saahasa,0
@Nandi Parthasarathi ನಂದಿನಿ ನಂದಿನಿ ನಿನ್ ಕೊಜ್ಜೆ,2
ಹೌದು ಹುಲಿಯ,0
@Bhimrao Naik nIde beda anta helodu,0
So good boss,5
Dubai le fcbk le movie nodiedi  eyes le ner bantu nam jana ke yav cinema nodbeyaku anta gotilla kgf movie barueti odi badi hogi noderi,1
Super guru,0
Suspen movie prajaval,5
@Vinay Kumar MS nenu Kano tukali avn alla,2
ಅದ್ಭುತವಾದ ಹಾಡುnಹಿನ್ನಲೆ ಸಂಗೀತ ಇನ್ನೂ ಅದ್ಭುತ..,0
Super song Kannada,0
Nam kannada songs yavglu super hit,0
Guru nun super super super,0
Please upload vol 2,5
ಮೊದಲು ನೋಡಿದಾಗ ಓಕೆ ಓಕೆ ಅನ್ನಿಸ್ತು.....nನಿಧಾನವಾಗಿ ಮನಸಿನೊಳಗೆ ಆವರಿಸುತ್ತಾ ಹೋಗುತ್ತೆ nnನಿಜ ತಾನೆ?,0
ರಾತ್ರಿ ಫುಲ್ ನ್ಯೂಸ್ ಗಾಗಿ ಕಾಯುವ ಉಡುಪಿ,0
Nimm Attendance kodri Kelge nn,0
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
Di(A)di nHuge fan from nTamilnadu,5
What a BGM yar......,5
ಶೆಟ್ರೇ ಸಿಗ್ನೇಚರ್ ಸ್ಟೆಪ್ .....ಮ್ಯಾಜಿಕಲ್ ಕಂಪೋಸ್ ಮತ್ತೊಮ್ಮೆ ...ಅಜನೀಶ್ ಲೋಕನಾಥ್............ ಮಾಸ್ ಎಲಿಮೆಂಟಿನಾ ಈ ಹಾಡು ಬಹಳ ತುಂಬಾ ದಿನದ ಮೇಲೇ ಮತ್ತೆ ಮತ್ತೆ ಹಾಕಿ ಕೇಳಿದೆ........... ಹಾಡಿನಲ್ಲಿರುವ ಸಾಹಿತ್ಯದಂತೆ ಅವನೆ ಶ್ರೀಮನ್ನಾರಯಣ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸುವ ಅವತಾರವಾಗಲಿ,0
Good one in kannada.. feel great,0
@TROLL MONSTER_KANNADA ಲೋ ಗಾಂಡುಗೆ ಹುಟ್ಟಿದ ರಂಡಿ ಮಗನೇ,2
Super bro 🤣🤣🤣🤣,5
Kannadada hemmeya asn filme annoru like madi,0
He need break..,5
#1 trending in India,5
Nkn yan trailer guru maiye jumm anthu wow amazing,0
Ur brilliant.... neevu helida haage fb twitter alli comments hakta kuthkobek aaguthe,0
ಮೋದಿ ಇನ್ನು ಹತ್ತು ವರ್ಷ ಪ್ರಧಾನಿಯಾದರೆ ಖಂಡಿತ  ಚೀನಾಗಿಂತ  ಮೊದಲು ನಮ್ಮ ಭಾರತ ಇರುತ್ತೆ ಸರ್,0
Kelsa made dudedu duddu tandu kode,1
Very true bro,5
ಅಚ್ಚ ಕನ್ನಡ ಹಾಡಿಗೆ HANDSUP ಎಂಬ ದೃಷ್ಟಿ ಚುಕ್ಕೆ.,0
Aa bindu gowda nad innitar support madovrge hilieghtag troll madi bro life nal tiktok bagge matadbardu,2
3 days ಇಂದ ನಂ 1 ಟ್ರೆಂಡಿಂಗ್ ಲ್ಲಿ ಇದೆ.ಅದು ಹೇಗೆ ಬರಿ 1.5 m views ತೊರಸ್ತಿದೆ.,0
ಒಬ್ರು ಹೋಗಿ ಫಿಲ್ಮ್ ನೋಡಲ್ಲ,0
ಕನ್ನಡ ಸಿನಿಮಾ ಬೆಳೆಸಲು ಕರಾವಳಿಯವರಾದ ಶಂಕ್ರಣ್ಣ,0
Enu helede guru baidaru kuda paragilla good thingking,0
Tik Tok Sadegalu,4
Wow wow wow wow wow..Lovely guru,0
like bollywood music,5
Anyone after trending 🤚,5
bere language comment madbedro huligala,3
Entha song na dislike madtiralla loafer nan makkala thu nim janumakke,3
ಬಹಳ ಕ್ಯೂರಿಯಾಸಿಟಿ ಇರೋ ಹಾಗಿದೆ ಚಿತ್ರವನ್ನು ನೋಡಲು ಕಾತರದಿಂದ ಕಾಯುತ್ತಿದ್ದೆನೇ,0
U r great sir. ಶ್ರಮ ಜೀವಿ,0
Slow poison song annoru like maadi,0
@Nandi Parthasarathi ಬಂದ್ರೆ ತಿಕಾ ದೆಂಗ್ತಿನಿ ಎಷ್ಟೇ ನಿನ್ ರೇಟು ಹಡ್ಬಿ ಸೂಳೆ.... ಆ ಲುಚ್ಛನ್ ಫ್ಯಾನ್ ಅಂತೇ... ಅವುಂದು ತುಣ್ಣಿ ಉಣ್ಣು ಹೋಗಿ ಲೋಫರ್ ಸೂಳೆ,2
Super bro... Well said....,5
24 ಮಿಲಿಯನ್ಸ್ ಆದ್ಮೇಲೆ ನೋಡ್ತಾ ಇರೋರು ಲೈಕ್ ಮಾಡಿ,0
ಸಂದರವಾದ ಕಲ್ಪನೆಯ ಕಥೆ 'ತೊಗರಿ ತಿಪ್ಪ',0
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
